area_code,area_name,period,indicator,measure,unit,value
E06000031,Peterborough,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46023
E06000038,Reading,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,44347
E08000029,Solihull,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,52645
E06000025,South Gloucestershire,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,63056
E08000007,Stockport,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41952
E06000030,Swindon,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,58191
E06000034,Thurrock,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46866
E08000009,Trafford,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,32780
E06000007,Warrington,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,43912
E06000014,York,2015/16,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,50045
E06000055,Bedford,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,44507
E08000002,Bury,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,30272
E06000050,Cheshire West and Chester,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,70536
E06000015,Derby,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,66759
E06000035,Medway,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,71649
E06000042,Milton Keynes,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,61703
E06000031,Peterborough,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,48640
E06000038,Reading,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,44364
E08000029,Solihull,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,53586
E06000025,South Gloucestershire,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,60378
E08000007,Stockport,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,42673
E06000030,Swindon,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,58001
E06000034,Thurrock,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,49030
E08000009,Trafford,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,32194
E06000007,Warrington,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41739
E06000014,York,2016/17,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,48769
E06000055,Bedford,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40184
E08000002,Bury,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,30418
E06000050,Cheshire West and Chester,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,67024
E06000015,Derby,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,66128
E06000035,Medway,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,70357
E06000042,Milton Keynes,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,59741
E06000031,Peterborough,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46099
E06000038,Reading,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,42277
E08000029,Solihull,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,54395
E06000025,South Gloucestershire,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,56080
E08000007,Stockport,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,43147
E06000030,Swindon,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,53214
E06000034,Thurrock,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,49511
E08000009,Trafford,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,32074
E06000007,Warrington,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,50248
E06000014,York,2017/18,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47305
E06000055,Bedford,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41356
E08000002,Bury,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,29269
E06000050,Cheshire West and Chester,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,66602
E06000015,Derby,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,64220
E06000035,Medway,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,71413
E06000042,Milton Keynes,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47965
E06000031,Peterborough,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46752
E06000038,Reading,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,39284
