area_code,area_name,period,indicator,measure,unit,value
E08000009,Trafford,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,21.6
E08000009,Trafford,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,21.5
E08000009,Trafford,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,19
E08000009,Trafford,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,19
E08000009,Trafford,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,19
E08000009,Trafford,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,18.5
E08000009,Trafford,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,21.9
E06000007,Warrington,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,31.5
E06000007,Warrington,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,31.5
E06000007,Warrington,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39.1
E06000007,Warrington,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39.5
E06000007,Warrington,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,39
E06000007,Warrington,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,40.5
E06000007,Warrington,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,41.4
E06000007,Warrington,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,42
E06000007,Warrington,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,42.5
E06000014,York,2019-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,27.6
E06000014,York,2020-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,27.6
E06000014,York,2020-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,32.4
E06000014,York,2020-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,33.2
E06000014,York,2020-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,34.7
E06000014,York,2021-01,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,35.1
E06000014,York,2021-04,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,35.6
E06000014,York,2021-07,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,37.4
E06000014,York,2021-10,Publicly available electric vehicle charging devices at all speeds,"Per 100,000 population",Devices,40.8
